#Stat  Phase QA  err     wgt    traveltime   Picktime                  dist     azi    evID          elon     elat      slon      slat
VA41   P      1  0.05000 0.50000    2.490 2019-02-03T20:02:22.670000Z    4.99 310.4 KP201902032002        -21.3906  64.0502  -21.4685  64.0792
LSKA   P      2  0.10000 0.25000    2.460 2019-02-03T20:02:22.640000Z    4.80 112.2 KP201902032002        -21.3906  64.0502  -21.2996  64.0339
GA02   P      2  0.10000 0.25000    2.520 2019-02-03T20:02:22.700000Z    5.08  11.7 KP201902032002        -21.3906  64.0502  -21.3695  64.0948
HVH_   P      1  0.05000 0.50000    2.730 2019-02-03T20:02:22.910000Z    5.26 149.1 KP201902032002        -21.3906  64.0502  -21.3354  64.0097
UR20   P      2  0.10000 0.25000    2.840 2019-02-03T20:02:23.020000Z    5.61 132.3 KP201902032002        -21.3906  64.0502  -21.3057  64.0163
BIT6   P      2  0.10000 0.25000    2.810 2019-02-03T20:02:22.990000Z    6.04  91.4 KP201902032002        -21.3906  64.0502  -21.2669  64.0488
OL26   P      2  0.10000 0.25000    3.010 2019-02-03T20:02:23.190000Z    6.77  77.9 KP201902032002        -21.3906  64.0502  -21.2551  64.0629
LA08   P      2  0.10000 0.25000    3.160 2019-02-03T20:02:23.340000Z    6.84 222.0 KP201902032002        -21.3906  64.0502  -21.4842  64.0046
KOLD   P      2  0.10000 0.25000    3.230 2019-02-03T20:02:23.410000Z    7.38  52.8 KP201902032002        -21.3906  64.0502  -21.2700  64.0902
ME05   P      2  0.10000 0.25000    3.290 2019-02-03T20:02:23.470000Z    7.36 191.9 KP201902032002        -21.3906  64.0502  -21.4216  63.9856
FA44   P      2  0.10000 0.25000    3.440 2019-02-03T20:02:23.620000Z    8.19  45.8 KP201902032002        -21.3906  64.0502  -21.2701  64.1014
NU27   P      3  0.20000 0.12500    3.880 2019-02-03T20:02:24.060000Z    8.70 128.3 KP201902032002        -21.3906  64.0502  -21.2510  64.0018
SAN_   P      3  0.20000 0.12500    3.760 2019-02-03T20:02:23.940000Z    8.79 274.3 KP201902032002        -21.3906  64.0502  -21.5701  64.0560
TH04   P      2  0.10000 0.25000    4.110 2019-02-03T20:02:24.290000Z    9.92 135.2 KP201902032002        -21.3906  64.0502  -21.2477  63.9870
NESJ   P      4  0.40000 0.06250    4.500 2019-02-03T20:02:24.680000Z   10.51  46.1 KP201902032002        -21.3906  64.0502  -21.2351  64.1155
GRAF   P      2  0.10000 0.25000    4.390 2019-02-03T20:02:24.570000Z   10.77  35.7 KP201902032002        -21.3906  64.0502  -21.2617  64.1286
KA01   P      3  0.20000 0.12500    4.700 2019-02-03T20:02:24.880000Z   12.00 185.4 KP201902032002        -21.3906  64.0502  -21.4136  63.9430
BJA_   P      4  0.40000 0.06250    4.690 2019-02-03T20:02:24.870000Z   12.40 159.6 KP201902032002        -21.3906  64.0502  -21.3026  63.9459
LH40   P      2  0.10000 0.25000    5.940 2019-02-03T20:02:26.120000Z   16.95  99.7 KP201902032002        -21.3906  64.0502  -21.0489  64.0241
HEI_   P      3  0.20000 0.12500    6.550 2019-02-03T20:02:26.730000Z   18.30  24.2 KP201902032002        -21.3906  64.0502  -21.2360  64.1998
KAS_   P      4  0.40000 0.06250    8.100 2019-02-03T20:02:28.280000Z   22.75 262.5 KP201902032002        -21.3906  64.0502  -21.8520  64.0229
SOL_   P      2  0.10000 0.25000    8.400 2019-02-03T20:02:28.580000Z   25.72 121.5 KP201902032002        -21.3906  64.0502  -20.9436  63.9290
VOS_   P      2  0.10000 0.25000    9.290 2019-02-03T20:02:29.470000Z   26.83 215.0 KP201902032002        -21.3906  64.0502  -21.7036  63.8528
HUML   P      0  0.02500 1.00000    1.240 2019-02-03T20:02:58.700000Z    0.29 324.7 KP201902032002_1      -21.3937  64.0492  -21.3971  64.0513
TH07   P      0  0.02500 1.00000    1.550 2019-02-03T20:02:59.010000Z    1.73  12.4 KP201902032002_1      -21.3937  64.0492  -21.3861  64.0644
TH21   P      1  0.05000 0.50000    1.780 2019-02-03T20:02:59.240000Z    1.54 135.9 KP201902032002_1      -21.3937  64.0492  -21.3718  64.0393
JA25   P      1  0.05000 0.50000    1.840 2019-02-03T20:02:59.300000Z    2.65 111.7 KP201902032002_1      -21.3937  64.0492  -21.3433  64.0404
SVIN   P      2  0.10000 0.25000    1.860 2019-02-03T20:02:59.320000Z    2.86 285.9 KP201902032002_1      -21.3937  64.0492  -21.4500  64.0562
RE09   P      2  0.10000 0.25000    1.970 2019-02-03T20:02:59.430000Z    2.88 161.5 KP201902032002_1      -21.3937  64.0492  -21.3750  64.0247
EDA_   P      2  0.10000 0.25000    2.090 2019-02-03T20:02:59.550000Z    3.73   3.4 KP201902032002_1      -21.3937  64.0492  -21.3891  64.0826
INNS   P      1  0.05000 0.50000    2.170 2019-02-03T20:02:59.630000Z    3.97  56.4 KP201902032002_1      -21.3937  64.0492  -21.3260  64.0689
SK10   P      1  0.05000 0.50000    2.190 2019-02-03T20:02:59.650000Z    3.89  92.9 KP201902032002_1      -21.3937  64.0492  -21.3142  64.0474
GR43   P      2  0.10000 0.25000    2.220 2019-02-03T20:02:59.680000Z    4.13 196.8 KP201902032002_1      -21.3937  64.0492  -21.4182  64.0137
VA41   P      3  0.20000 0.12500    2.480 2019-02-03T20:02:59.940000Z    4.95 312.5 KP201902032002_1      -21.3937  64.0492  -21.4685  64.0792
LSKA   P      1  0.05000 0.50000    2.490 2019-02-03T20:02:59.950000Z    4.90 110.3 KP201902032002_1      -21.3937  64.0492  -21.2996  64.0339
GA02   P      1  0.05000 0.50000    2.530 2019-02-03T20:02:59.990000Z    5.22  13.1 KP201902032002_1      -21.3937  64.0492  -21.3695  64.0948
UR20   P      1  0.05000 0.50000    2.890 2019-02-03T20:03:00.350000Z    5.65 130.4 KP201902032002_1      -21.3937  64.0492  -21.3057  64.0163
BIT6   P      2  0.10000 0.25000    2.810 2019-02-03T20:03:00.270000Z    6.19  90.4 KP201902032002_1      -21.3937  64.0492  -21.2669  64.0488
OL26   P      1  0.05000 0.50000    3.010 2019-02-03T20:03:00.470000Z    6.94  77.2 KP201902032002_1      -21.3937  64.0492  -21.2551  64.0629
LA08   P      1  0.05000 0.50000    3.120 2019-02-03T20:03:00.580000Z    6.66 221.7 KP201902032002_1      -21.3937  64.0492  -21.4842  64.0046
ME05   P      1  0.05000 0.50000    3.250 2019-02-03T20:03:00.710000Z    7.22 190.9 KP201902032002_1      -21.3937  64.0492  -21.4216  63.9856
SAN_   P      2  0.10000 0.25000    3.720 2019-02-03T20:03:01.180000Z    8.65 275.1 KP201902032002_1      -21.3937  64.0492  -21.5701  64.0560
NU27   P      3  0.20000 0.12500    3.770 2019-02-03T20:03:01.230000Z    8.75 127.1 KP201902032002_1      -21.3937  64.0492  -21.2510  64.0018
NESJ   P      2  0.10000 0.25000    4.620 2019-02-03T20:03:02.080000Z   10.70  46.2 KP201902032002_1      -21.3937  64.0492  -21.2351  64.1155
KA01   P      2  0.10000 0.25000    4.710 2019-02-03T20:03:02.170000Z   11.88 184.7 KP201902032002_1      -21.3937  64.0492  -21.4136  63.9430
LH40   P      2  0.10000 0.25000    5.940 2019-02-03T20:03:03.400000Z   17.08  99.3 KP201902032002_1      -21.3937  64.0492  -21.0489  64.0241
HEI_   P      4  0.40000 0.06250    6.610 2019-02-03T20:03:04.070000Z   18.46  24.5 KP201902032002_1      -21.3937  64.0492  -21.2360  64.1998
SOL_   P      2  0.10000 0.25000    8.410 2019-02-03T20:03:05.870000Z   25.79 121.1 KP201902032002_1      -21.3937  64.0492  -20.9436  63.9290
SK10   P      2  0.10000 0.25000    2.250 2019-02-03T20:56:45.500000Z    3.88  93.3 KP201902032056        -21.3936  64.0494  -21.3142  64.0474
BL22   P      2  0.10000 0.25000    2.440 2019-02-03T20:56:45.690000Z    4.12 256.4 KP201902032056        -21.3936  64.0494  -21.4756  64.0407
GR43   P      1  0.05000 0.50000    2.330 2019-02-03T20:56:45.580000Z    4.16 196.8 KP201902032056        -21.3936  64.0494  -21.4182  64.0137
VA41   P      2  0.10000 0.25000    2.600 2019-02-03T20:56:45.850000Z    4.94 312.3 KP201902032056        -21.3936  64.0494  -21.4685  64.0792
LSKA   P      1  0.05000 0.50000    2.580 2019-02-03T20:56:45.830000Z    4.91 110.6 KP201902032056        -21.3936  64.0494  -21.2996  64.0339
GA02   P      2  0.10000 0.25000    2.660 2019-02-03T20:56:45.910000Z    5.20  13.1 KP201902032056        -21.3936  64.0494  -21.3695  64.0948
UR20   P      1  0.05000 0.50000    2.950 2019-02-03T20:56:46.200000Z    5.66 130.6 KP201902032056        -21.3936  64.0494  -21.3057  64.0163
BIT6   P      2  0.10000 0.25000    2.940 2019-02-03T20:56:46.190000Z    6.19  90.6 KP201902032056        -21.3936  64.0494  -21.2669  64.0488
OL26   P      2  0.10000 0.25000    3.120 2019-02-03T20:56:46.370000Z    6.93  77.4 KP201902032056        -21.3936  64.0494  -21.2551  64.0629
LA08   P      2  0.10000 0.25000    3.220 2019-02-03T20:56:46.470000Z    6.68 221.6 KP201902032056        -21.3936  64.0494  -21.4842  64.0046
ME05   P      2  0.10000 0.25000    3.340 2019-02-03T20:56:46.590000Z    7.24 190.9 KP201902032056        -21.3936  64.0494  -21.4216  63.9856
KOLD   P      2  0.10000 0.25000    3.330 2019-02-03T20:56:46.580000Z    7.56  52.9 KP201902032056        -21.3936  64.0494  -21.2700  64.0902
FA44   P      2  0.10000 0.25000    3.570 2019-02-03T20:56:46.820000Z    8.36  46.1 KP201902032056        -21.3936  64.0494  -21.2701  64.1014
NU27   P      2  0.10000 0.25000    3.940 2019-02-03T20:56:47.190000Z    8.76 127.2 KP201902032056        -21.3936  64.0494  -21.2510  64.0018
SAN_   P      2  0.10000 0.25000    3.840 2019-02-03T20:56:47.090000Z    8.65 275.0 KP201902032056        -21.3936  64.0494  -21.5701  64.0560
TH04   P      1  0.05000 0.50000    4.210 2019-02-03T20:56:47.460000Z    9.96 134.2 KP201902032056        -21.3936  64.0494  -21.2477  63.9870
NESJ   P      2  0.10000 0.25000    4.540 2019-02-03T20:56:47.790000Z   10.68  46.3 KP201902032056        -21.3936  64.0494  -21.2351  64.1155
GRAF   P      2  0.10000 0.25000    4.540 2019-02-03T20:56:47.790000Z   10.92  36.0 KP201902032056        -21.3936  64.0494  -21.2617  64.1286
KA01   P      1  0.05000 0.50000    4.810 2019-02-03T20:56:48.060000Z   11.90 184.7 KP201902032056        -21.3936  64.0494  -21.4136  63.9430
BJA_   P      2  0.10000 0.25000    4.860 2019-02-03T20:56:48.110000Z   12.37 158.9 KP201902032056        -21.3936  64.0494  -21.3026  63.9459
LH40   P      2  0.10000 0.25000    6.060 2019-02-03T20:56:49.310000Z   17.08  99.4 KP201902032056        -21.3936  64.0494  -21.0489  64.0241
HEI_   P      4  0.40000 0.06250    6.780 2019-02-03T20:56:50.030000Z   18.44  24.5 KP201902032056        -21.3936  64.0494  -21.2360  64.1998
KAS_   P      3  0.20000 0.12500    8.280 2019-02-03T20:56:51.530000Z   22.60 262.7 KP201902032056        -21.3936  64.0494  -21.8520  64.0229
SOL_   P      1  0.05000 0.50000    8.520 2019-02-03T20:56:51.770000Z   25.79 121.2 KP201902032056        -21.3936  64.0494  -20.9436  63.9290
VOS_   P      3  0.20000 0.12500    9.190 2019-02-03T20:56:52.440000Z   26.67 214.9 KP201902032056        -21.3936  64.0494  -21.7036  63.8528
JA25   P      0  0.02500 1.00000    1.830 2019-02-03T20:58:18.260000Z    2.59 111.4 KP201902032058        -21.3927  64.0489  -21.3433  64.0404
SVIN   P      1  0.05000 0.50000    1.880 2019-02-03T20:58:18.310000Z    2.91 286.2 KP201902032058        -21.3927  64.0489  -21.4500  64.0562
RE09   P      3  0.20000 0.12500    1.910 2019-02-03T20:58:18.340000Z    2.83 162.2 KP201902032058        -21.3927  64.0489  -21.3750  64.0247
EDA_   P      2  0.10000 0.25000    2.120 2019-02-03T20:58:18.550000Z    3.76   2.7 KP201902032058        -21.3927  64.0489  -21.3891  64.0826
SK10   P      0  0.02500 1.00000    2.200 2019-02-03T20:58:18.630000Z    3.84  92.5 KP201902032058        -21.3927  64.0489  -21.3142  64.0474
INNS   P      2  0.10000 0.25000    2.190 2019-02-03T20:58:18.620000Z    3.95  55.6 KP201902032058        -21.3927  64.0489  -21.3260  64.0689
GR43   P      1  0.05000 0.50000    2.200 2019-02-03T20:58:18.630000Z    4.12 197.6 KP201902032058        -21.3927  64.0489  -21.4182  64.0137
LSKA   P      1  0.05000 0.50000    2.480 2019-02-03T20:58:18.910000Z    4.85 110.1 KP201902032058        -21.3927  64.0489  -21.2996  64.0339
GA02   P      2  0.10000 0.25000    2.570 2019-02-03T20:58:19.000000Z    5.24  12.5 KP201902032058        -21.3927  64.0489  -21.3695  64.0948
UR20   P      0  0.02500 1.00000    2.880 2019-02-03T20:58:19.310000Z    5.59 130.5 KP201902032058        -21.3927  64.0489  -21.3057  64.0163
BIT6   P      1  0.05000 0.50000    2.830 2019-02-03T20:58:19.260000Z    6.14  90.0 KP201902032058        -21.3927  64.0489  -21.2669  64.0488
OL26   P      1  0.05000 0.50000    3.020 2019-02-03T20:58:19.450000Z    6.90  76.9 KP201902032058        -21.3927  64.0489  -21.2551  64.0629
LA08   P      1  0.05000 0.50000    3.160 2019-02-03T20:58:19.590000Z    6.66 222.2 KP201902032058        -21.3927  64.0489  -21.4842  64.0046
ME05   P      1  0.05000 0.50000    3.230 2019-02-03T20:58:19.660000Z    7.20 191.3 KP201902032058        -21.3927  64.0489  -21.4216  63.9856
KOLD   P      3  0.20000 0.12500    3.470 2019-02-03T20:58:19.900000Z    7.55  52.4 KP201902032058        -21.3927  64.0489  -21.2700  64.0902
SAN_   P      2  0.10000 0.25000    3.750 2019-02-03T20:58:20.180000Z    8.70 275.3 KP201902032058        -21.3927  64.0489  -21.5701  64.0560
TH04   P      3  0.20000 0.12500    4.080 2019-02-03T20:58:20.510000Z    9.89 134.2 KP201902032058        -21.3927  64.0489  -21.2477  63.9870
KA01   P      1  0.05000 0.50000    4.700 2019-02-03T20:58:21.130000Z   11.85 185.0 KP201902032058        -21.3927  64.0489  -21.4136  63.9430
BJA_   P      1  0.05000 0.50000    4.770 2019-02-03T20:58:21.200000Z   12.30 159.0 KP201902032058        -21.3927  64.0489  -21.3026  63.9459
LH40   P      3  0.20000 0.12500    5.960 2019-02-03T20:58:22.390000Z   17.03  99.2 KP201902032058        -21.3927  64.0489  -21.0489  64.0241
HEI_   P      3  0.20000 0.12500    6.720 2019-02-03T20:58:23.150000Z   18.47  24.3 KP201902032058        -21.3927  64.0489  -21.2360  64.1998
SOL_   P      1  0.05000 0.50000    8.410 2019-02-03T20:58:24.840000Z   25.73 121.1 KP201902032058        -21.3927  64.0489  -20.9436  63.9290
OL26   P      1  0.05000 0.50000    2.240 2019-02-05T17:47:02.340000Z    3.49 297.6 KP201902051747        -21.1918  64.0484  -21.2551  64.0629
LSKA   P      2  0.10000 0.25000    2.810 2019-02-05T17:47:02.910000Z    5.51 253.0 KP201902051747        -21.1918  64.0484  -21.2996  64.0339
SK10   P      2  0.10000 0.25000    3.020 2019-02-05T17:47:03.120000Z    5.98 269.0 KP201902051747        -21.1918  64.0484  -21.3142  64.0474
KOLD   P      2  0.10000 0.25000    2.870 2019-02-05T17:47:02.970000Z    6.02 320.7 KP201902051747        -21.1918  64.0484  -21.2700  64.0902
UR20   P      2  0.10000 0.25000    3.260 2019-02-05T17:47:03.360000Z    6.62 237.3 KP201902051747        -21.1918  64.0484  -21.3057  64.0163
INNS   P      1  0.05000 0.50000    3.180 2019-02-05T17:47:03.280000Z    6.94 289.3 KP201902051747        -21.1918  64.0484  -21.3260  64.0689
JA25   P      1  0.05000 0.50000    3.290 2019-02-05T17:47:03.390000Z    7.45 263.2 KP201902051747        -21.1918  64.0484  -21.3433  64.0404
TH04   P      2  0.10000 0.25000    3.250 2019-02-05T17:47:03.350000Z    7.37 201.8 KP201902051747        -21.1918  64.0484  -21.2477  63.9870
HVH_   P      2  0.10000 0.25000    3.690 2019-02-05T17:47:03.790000Z    8.24 238.5 KP201902051747        -21.1918  64.0484  -21.3354  64.0097
SKEG   P      1  0.05000 0.50000    3.680 2019-02-05T17:47:03.780000Z    8.44 321.8 KP201902051747        -21.1918  64.0484  -21.2988  64.1079
LH40   P      1  0.05000 0.50000    3.340 2019-02-05T17:47:03.440000Z    7.49 111.1 KP201902051747        -21.1918  64.0484  -21.0489  64.0241
RE09   P      1  0.05000 0.50000    3.860 2019-02-05T17:47:03.960000Z    9.33 253.6 KP201902051747        -21.1918  64.0484  -21.3750  64.0247
TH07   P      2  0.10000 0.25000    3.810 2019-02-05T17:47:03.910000Z    9.65 280.7 KP201902051747        -21.1918  64.0484  -21.3861  64.0644
HUML   P      1  0.05000 0.50000    3.950 2019-02-05T17:47:04.050000Z   10.03 271.9 KP201902051747        -21.1918  64.0484  -21.3971  64.0513
GRAF   P      2  0.10000 0.25000    3.930 2019-02-05T17:47:04.030000Z    9.57 339.2 KP201902051747        -21.1918  64.0484  -21.2617  64.1286
EDA_   P      2  0.10000 0.25000    3.910 2019-02-05T17:47:04.010000Z   10.36 291.7 KP201902051747        -21.1918  64.0484  -21.3891  64.0826
LA24   P      2  0.10000 0.25000    4.040 2019-02-05T17:47:04.140000Z   10.45 245.0 KP201902051747        -21.1918  64.0484  -21.3854  64.0086
GR43   P      2  0.10000 0.25000    4.300 2019-02-05T17:47:04.400000Z   11.72 250.8 KP201902051747        -21.1918  64.0484  -21.4182  64.0137
SVIN   P      1  0.05000 0.50000    4.640 2019-02-05T17:47:04.740000Z   12.64 274.1 KP201902051747        -21.1918  64.0484  -21.4500  64.0562
ME05   P      1  0.05000 0.50000    4.780 2019-02-05T17:47:04.880000Z   13.24 238.2 KP201902051747        -21.1918  64.0484  -21.4216  63.9856
LA08   P      2  0.10000 0.25000    5.380 2019-02-05T17:47:05.480000Z   15.11 251.3 KP201902051747        -21.1918  64.0484  -21.4842  64.0046
HEI_   P      3  0.20000 0.12500    6.030 2019-02-05T17:47:06.130000Z   17.01 352.7 KP201902051747        -21.1918  64.0484  -21.2360  64.1998
SAN_   P      3  0.20000 0.12500    6.340 2019-02-05T17:47:06.440000Z   18.50 272.8 KP201902051747        -21.1918  64.0484  -21.5701  64.0560
SOL_   P      2  0.10000 0.25000    6.160 2019-02-05T17:47:06.260000Z   18.02 137.5 KP201902051747        -21.1918  64.0484  -20.9436  63.9290
BIT6   P      3  0.20000 0.12500    1.700 2019-02-11T19:17:21.400000Z    1.02 254.8 KP201902111917        -21.2468  64.0512  -21.2669  64.0488
OL26   P      1  0.05000 0.50000    1.690 2019-02-11T19:17:21.390000Z    1.37 342.7 KP201902111917        -21.2468  64.0512  -21.2551  64.0629
LSKA   P      3  0.20000 0.12500    2.090 2019-02-11T19:17:21.790000Z    3.22 233.2 KP201902111917        -21.2468  64.0512  -21.2996  64.0339
SK10   P      1  0.05000 0.50000    2.270 2019-02-11T19:17:21.970000Z    3.32 262.7 KP201902111917        -21.2468  64.0512  -21.3142  64.0474
INNS   P      1  0.05000 0.50000    2.410 2019-02-11T19:17:22.110000Z    4.34 297.1 KP201902111917        -21.2468  64.0512  -21.3260  64.0689
KOLD   P      1  0.05000 0.50000    2.410 2019-02-11T19:17:22.110000Z    4.49 345.4 KP201902111917        -21.2468  64.0512  -21.2700  64.0902
UR20   P      2  0.10000 0.25000    2.620 2019-02-11T19:17:22.320000Z    4.84 216.5 KP201902111917        -21.2468  64.0512  -21.3057  64.0163
JA25   P      2  0.10000 0.25000    2.490 2019-02-11T19:17:22.190000Z    4.87 255.7 KP201902111917        -21.2468  64.0512  -21.3433  64.0404
OH23   P      1  0.05000 0.50000    2.890 2019-02-11T19:17:22.590000Z    5.70 240.5 KP201902111917        -21.2468  64.0512  -21.3483  64.0260
FA44   P      2  0.10000 0.25000    2.710 2019-02-11T19:17:22.410000Z    5.71 348.5 KP201902111917        -21.2468  64.0512  -21.2701  64.1014
TH21   P      1  0.05000 0.50000    3.130 2019-02-11T19:17:22.830000Z    6.25 257.8 KP201902111917        -21.2468  64.0512  -21.3718  64.0393
HVH_   P      1  0.05000 0.50000    3.080 2019-02-11T19:17:22.780000Z    6.34 223.1 KP201902111917        -21.2468  64.0512  -21.3354  64.0097
RE09   P      1  0.05000 0.50000    3.170 2019-02-11T19:17:22.870000Z    6.93 244.8 KP201902111917        -21.2468  64.0512  -21.3750  64.0247
SKEG   P      2  0.10000 0.25000    3.190 2019-02-11T19:17:22.890000Z    6.81 338.2 KP201902111917        -21.2468  64.0512  -21.2988  64.1079
TH04   P      2  0.10000 0.25000    3.290 2019-02-11T19:17:22.990000Z    7.16 180.4 KP201902111917        -21.2468  64.0512  -21.2477  63.9870
GA02   P      2  0.10000 0.25000    3.170 2019-02-11T19:17:22.870000Z    7.71 309.1 KP201902111917        -21.2468  64.0512  -21.3695  64.0948
